"id","request.custom_id","success","result.product.title","result.product.book_description"
"09BF8A4EBFE444058DF600785E900808",,true,,
"EA51AB9138B24274AEE9A21E6AFC4BA5",,true,,
"3F3D76DF401C43508D3F0F9F906431B0",,true,"The Model Husband (The Rakehell Regency Romance Series Book 14)","Lovely but shy young Ellen Jerome seems to attract rakes like honey does flies. Handsome Indian doctor Ash Paignton rescues her from ruin at the hands of notorious fortune-hunter and Man About Town Timothy Bridges. . Horrified by what nearly happened, Ellen seeks to retire from society and live the rest of her life in seclusion. Ash sees a confused and wounded soul, and a spark of sensual fire within Ellen just waiting for the right man to nurture the flames. He helps her build her self-confidence, so she grows into a woman with choices, not a victim of circumstances.. Ellen blossoms under Ash's tutelage in the ways of the world, and soon longs for lessons in love from the exotically handsome young doctor. She soon has a proposition for Ash: take her as his mistress to teach her about love. . Ash has an even more daring counter-proposal: to take him as her husband, and live the life she has always dreamed of, even if it means defying all of upper-class English society. . Ash must become the model husband in order to protect his new wife before her enemies, including her own sister Georgina, drive them from England, intent on destroying a love they don't understand. For Ellen and Ash share an explosive passion in bed and out which threatens the very foundations of rigid English Society, and Timothy Bridges decides he is not quite done with Ellen yet.... . AN EXCERPT:As Ash escorted Ellen up to her bed chamber, she said quietly, “Thank you for bringing me to London. I’m sorry if I was difficult before. You’re a very kind person. I know you wouldn’t taunt me on purpose.”. “I’m sorry for shocking you, Miss Jerome. I really do try to behave as you would like me to. I just despise these absurd social conventions, this ridiculous assigning of roles. How men and women should behave. How bare flesh should never be shown by a man, but a woman may display her cleavage to hundreds of men at a ball. . “There are what, about five thousand aristocrats and their families in this country? Yet how many people are there in the rest of the world? How many different modes of living? Different societies? Even, I might add, societies in which the woman is in charge.”. Her blond brows raised. “No, it’s not possible.” . “I assure you it is. But that is a subject for tomorrow. I need my rest for the races out at Waltham. And you would love to see the old Abbey there, I’m sure.”. She nodded. “Yes, indeed. Thank you for being so considerate.”“Then I shall eagerly look forward to the morning, and force myself to say good night, my dear.” He bowed over her hand.. Ellen couldn't help herself any longer, and gave way to the desire that had burned within her ever since they had met. She brought her other one up to stroke his silken dark hair. . He looked up at her in surprise, and traced his tongue over the back of the hand he was still holding, causing her to shiver in delight. . Even more thrilling was when he turned it over and kissed her palm warmly, lingeringly. . Ellen’s breath caught in her throat, and she gasped, “Oh, Ash, do we have to? Do we have to say good night?”. The Model HusbandBook 14 of The Rakehell Regency Romance Series. Words=94,000 300 8.5x11 ppRating: Very sensualThe Rakehell Regency Romance SeriesBook 4-The Matchless Miss5-The Scarred Heart6-Guardian of the Heart7-The Mistaken Miss8-The Model Master9-The Model Mistress10-Innocence11-Innocence Afire12-Ravished13-Experience14-The Model Husband15-Ruthless16-Madness17-Beguiled18-Beguiled Anew"
"BF71A3857CA148F2822E687CDA1B17D5",,true,,
"BC5F205C6EF64C99856D60D742C1A39B",,true,"The Wallflower (Halle Puma Book 1)","Is Emma ready for a bite?A Hunting Love story, Halle Puma Series Book 1.Emma Carter has been in love with Max Cannon since high school, but he barely knew she existed. Now she runs her own unique curio shop, and she’s finally come out her shell and into her own.When Max returns to his small home town to take up his duties as the Halle Pride’s Alpha, he finds that shy little Emma has grown up. That small spark of something he’d always felt around the teenager has blossomed into something more—his mate!Taking her “out for a bite” ensures that the luscious Emma will be permanently his.But Max’s ex has plans of her own. Plans that don’t include Emma being around to interfere. To keep her Alpha, Emma must prove to the Pride that she has what it takes to be Max’s mate."
"B7EA17A273354B248F57792847ACA764",,true,"Treasure Hunting (Hunting Love)","Can love tame a jaguar god?A Hunting Love story.A good tromp through the jungle fending off giant bugs and hunting for long-lost ruins in South America is exactly Meg’s idea of a great vacation. She takes the sudden appearance of a wounded jaguar in stride, thinking it’ll make an interesting story. But when she wakes up to find a man in place of a cat, she wonders who’s going to believe it!Santiago has learned the hard way that he and human women just don’t mix. When you can change into an animal at will, it tends to upset people. But despite his best intentions, he finds himself falling hard for the little blonde who saved his life.It’ll take a leap of faith-and of love. Or this treasure will slip through his fingers."
"0E3EE489168C4EA98B8FE867532D4FE6",,true,"The Wild's Call (Aspect of Crow Book 1)","The Wild's Call by Jeri Smith-Ready released on Mar 01, 2009 is available now for purchase."
"6BAEC7F4E5EB4E81AB31B98F817F204E",,true,"The Complete Wizard of Oz Collection (All 15 books) (Illustrated)","All Wizard of Oz books for $.99: with active table of contents:Illustrated with 10 unique illustrations. The Wonderful Wizard of Oz ; The Marvelous Land of Oz ; The Woggle-Bug Book ; Ozma of Oz ; Dorothy and the Wizard in Oz ; The Road to Oz ; The Emerald City of Oz ; The Patchwork Girl of Oz ; Tik-Tok of Oz ; The Scarecrow of Oz ; Rinkitink in Oz ; The Lost Princess of Oz ; The Tin Woodman of Oz ; The Magic of Oz Glinda of Oz"
"F1555E4537004247B6F10B00337640C1",,true,,
"291809E9CE7B4F4094127AF20F513BEE",,true,"Wolf Flight: Granite Lake Wolves, Book 2","From New York Times bestselling author VIVIAN AREND, a light-hearted, standalone paranormal romance.----An untriggered werewolf. A runaway Omega. It's not easy fighting destiny.Granite Lake Wolves, Book 2Tad Maxwell's workaholism serves to keep his bush-pilot company in the air, and his inner werewolf in check. In the two years since he discovered his heritage, he's resisted the longing to test the power of his wolf side. It would mean compromising his human principles.. Then Missy Leason re-enters his life. Ten years ago, their teenage attraction never went beyond hand-holding. Now their chemistry is off the charts, pushing him closer to the step he's not sure it's safe to take, especially with a human.. But Missy is more like Tad than he realizes. She's wolf too, and a wolf pack is a dangerous place to have secrets. Missy's Alpha has sniffed out her carefully hidden Omega powers. Her first response: run from the corrupt Alpha's plan to make her his mate. Step two: get to Tad, and hope like hell his untapped powers are strong enough to negate her own.. Every touch with Missy is hot, hot, hot, but even finding out she's pure wolf doesn't solve Tad's dilemma. Is she using him, or are they truly destined mates? Only one thing is certain. He will defend her to his last breath--on his terms. Even if it means losing his life.. Warning: Contains nasty Alphas, secret Omegas and werewolves acting raunchy on the dance floor. Sarcasm, wilderness cabins and hot nookie back by popular demand."
"4F3E2DABFDFA4CD1B913BA7B562A60F6",,true,"The Lincoln Story Book A Judicious Collection of the Best Stories and Anecdotes of the Great President, Many Appearing Here for the First Time in Book Form","This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery."
"C8F28DAB746B4B8CB30D564F5F2BE7C4",,true,,
"09A0A1DE22424BFAB84CE375E8B0DD53",,true,"Logic to the Rescue","Lost in a fantasy world, Nikki has only logic and science to help her find her way home.When Nikki Murrow failed her first High School debating match she did what anyone would do. She hid in a closet. She found comfort hiding among the mops and cleaning supplies, but she also found two imps – tiny creatures from a magical kingdom who lead her on a strange journey into the Realm of Reason.There is Fuzz, a grumpy imp with a fondness for breaking the rules. And Athena, a model of impish manners, decorum and spotlessly clean clothes. Together they convince Nikki to join them in the battle against the king's evil advisor, Maleficious.In her debate class, Nikki learned the value of logic and reason, but who knew her ability to formulate a hypothesis would help a mud-splattered Knight redeem his tarnished reputation? Or that her knowledge of logical fallacies would rid the Realm's Haunted Hills of ghosts? Maleficious's hold on the king is strong, but Nikki and the imps are determined that the Realm will not fall into his clutches. Will their mastery of logic rid the kingdom of the ignorance Maleficious is spreading, or will the inhabitants of the Realm fall back under the sway of centuries-old superstition?"
"0CABCD21160B4063A2218F2FBF9D3CB2",,true,"Wild, Tethered, Bound (Mythica Book 2)",". While most dryads had abandoned their woods to live amongst mortals, Dessa continued to guard her forest in Afghanistan and waited for a man to eat the fruit of her heart-tree and become her mate. But when her tree is destroyed, Dessa tries to live in the mortal world--where she is reunited with Lt. Nick Leandros, the soldier who once ate the nuts from her tree and now struggles with the trauma that turned him into a Chimera with the ability to split into three different bodies.. Dessa longs to help Nick and save her lands--but to do so, she will need Nick to giver her a dryad child...."
"E158D78AE75E4A3188F35396826676C8",,true,"The Story of the Outlaw - A Study of the Western Desperado","The Story Of The Outlaw - A Study of the Western DesperadoWith historical narratives of famous outlaws; The stories of noted border wars; vigilante movements and armed conflicts on the frontier."
"3DA9D470574448AD8B4D3F736DE15E50",,true,,
"458946105BA74E489BF4690FE7940374",,true,"The Tea Goddess","In the near future, two people on opposite ends of New York’s economic divide will travel halfway around the world to discover the secret that unites them in a race to avert global disaster. Set in a rich landscape of future politics, economies, and culture, The Tea Goddess is a heart-pounding solar punk thriller by Dekker Dreyer."
"30DE3217489E459C94694765751A1ECA",,true,"Two Bulls","“Revenge is a dish best served cold”. Two Bulls, an aging Lakota warrior, relaxes on his pony and will stay until his mission of revenge is complete. He’s come to this hilltop to kill the white farmer in the cabin below for the rape his granddaughter, and there’s not a power in Heaven or on earth that can stop him.Inside the cabin a family sits for their evening meal; John and Mary Piver and their daughter, Elizabeth. Life out here has been hard for them, isolated as they are on this great northern plain. Mary has argued constantly that their only daughter needs more out of life than this meager farm can provide. Later, she continues her argument outside, pleading that Elizabeth, approaching thirteen, has no future here but, as usual, her quarrel falls short on John’s deaf ears just as it has the hundred-odd times before. Frustrated, she turns toward the door, then spots a rider in the distance. “Is that an Indian out there, John?”“Yeah, I think so. Nothin’ to worry about, though,” but she notices a hint of concern hidden inside his voice. Late the next morning John is attacked by Two Bulls, who slams him to the ground with a blow from his lance. Now frightened for their safety and fed up with her husband, and fearing they may have to deal with the real threat of violence by this Indian, Mary hitches the team, collects Elizabeth and heads in to town to fetch the sheriff. Sherriff Parker rides back to the farm with them and continues on to the hilltop to confront Two Bulls. “There’s no trouble here, is there Two Bulls?” he asks. Calmly, the old Indian suggests that the farmer, Piver, is insane, insisting that there had been no attack. “Well, you be careful out here,” Parker urges. He turns his horse and leaves. Later that night John realizes that the old man will certainly kill him if he doesn’t take immediate action. He decides then to take the fight to the old man but Two Bulls has anticipated this and, after all of John’s preparation and hard work, Two Bulls once more strikes him with his lance, knocking him unconscious. He drags John down the hill and throws him into the mud of his own pig pen. The next day, more work in the fields and yet another attack by Two Bulls, but this time the old man’s lance purposely finds its mark and cuts deeply into John’s side. Frightened and concerned, Mary stitches his wounds and watches over her husband as he sleeps, but she is troubled also by not knowing the ‘why’ of these attacks. Deep in the night John awakens. Mary asks him to explain and at first he hesitates, then breaks down and, out of fear and humiliation, and knowing that he needs her support desperately, John tells her about Feather and the rape. Appalled, Mary rocks back. “But what does this old man have to do with that?” she asks. ""Two Bulls is her grandfather,” John replies and Mary knows then and there that her husband is doomed, and that nothing is going to stop Two Bulls from getting the justice and retribution that his granddaughter deserves. Oddly, her decision to leave has been made for her, and she’s grateful for the opportunity. Within minutes after John tumbles back into sleep she and Elizabeth ride away, leaving him alone and wounded inside the cabin, and with Two Bulls biding his time."
"377B4EDA1B0F4E66BF91800C6DC3E70F",,true,"What Could it Be?","On a windy day at the circus a clown lets his imagination run wild. This wonderful book helps young children learn about the circus and how to face one's fear. This book full of colors and rhymes will also introduce children to some of the performers that you would see at a circus like a strongman and a ringmaster. Make sure you read the entire story...there's a silly surprise that only a clown would produce at the end!"
"50C7FD8B0C4843E89BF57EAACDA3D776",,true,,
"EB3D28597B3E4A6891503F4AB8BFCDFB",,true,"She's Got Balls (Gay Erotic Romance) (Handcuffs and Lace) by Mia Watts","A Handcuffs and Lace Tale. What do you do with a 'wife' who is more than you can handle? . When the FBI and local law enforcement team up for a mutually beneficial crime-stopping partnership, Rookie Agent Chris Tarpington and Detective Vin Pilk team up to prototype the new alliance. How better to bust a ring of drug dealing suburban house wives than to go undercover-way undercover, as a married couple? . Though Chris reluctantly gets in touch with his feminine side, he quickly finds ways of making his sexy partner squirm. And Vin is definitely squirming, but will he run away from his faux wife, or right into 'her' arms? . One thing is for sure: as the investigation heats up, 'inter-agency cooperation' will take on a whole new meaning...."
"B8A7E079CFE7458D8A3204C8B6E4BAE5",,true,"Caught by Surprise","Genre: LGBT ContemporaryCelebrating ""Coming Out Day"" 2010. Partners and Federal Agents, Jason Lowery and Noah Black wake up in bed together naked, but neither one knows how they got there, or to the remote cabin the bed's in. Jason's interested, very interested, but he fears his partner’s reaction and the potential fallout if their superiors ever find out. He misread a fellow officer’s interest once and lost it all -- his career, his friends, his family’s respect. This time around, he won't be the one risking everything.. Noah has always been curious about sex with another man, but his strict upbringing and life in law enforcement made it impossible to explore that side of his nature safely. When he and Jason get locked in a cabin by a well-meaning friend, Noah wants to sample the forbidden.. Both men agree to a single afternoon of passion. Just to see.. When they are released from the cabin, Jason wants to see where a relationship with Noah might lead. However, Noah is not ready to make such a radical lifestyle change -- and he doesn’t think he’ll ever be ready to come out to friends and family.. Publisher's Note: This book contains explicit sexual content, graphic language, and situations that some readers may find objectionable: male/male sexual practices."
"07710DD087E34368806294410266337F",,true,"Hot Tea (The Tea Series Book 1)","Hot Tea is the first novel in the bestselling Tea Series. The series serves up fast, fun reads full of action, romance, and laughs. A fresh take on the serial novel, not every mystery is solved at the end of the day—or at the end of the book. Each installment keeps you coming back for more!. Cara O’Flynn is an independent redhead with a crazy Irish family, a penchant for vintage nightgowns, and no job. Emboldened by a windfall of cash and her sassy sister Teagan, Cara is convinced starting a new career will be a cinch … until she takes an odd job cleaning out a dead man’s condo. Suddenly, she’s hunting down a killer, avoiding a cranky cop, and what’s going on with her new roommate? Hopefully, her habit of looking at things a little sideways can help her escape the mayhem. Suspenseful and sexy, Hot Tea will have you biting your nails, laughing out loud, and clamoring for the next book!"
"950EB7799CC64A7B83E0A9E885B1FD80",,true,"A Journey to the Centre of the Earth","This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery."
"92351D3ADD824DED8CCB00413A1DB5B5",,true,"Feather Down (Raptors Revealed, Book One)","Raptors Revealed, Book OneDover Down fixes things. Regardless of the species, Dover will fly into any problem and set matters straight. When he arrives in Banff to learn why species are suddenly ready to attack each other, he might be the one who needs to be set straight. Especially when he falls too hard for Lana Halk. There’s one problem—Lana’s nest might very well be the reason all the species are fighting.Lana is positive about one thing. Any male who flies by her side will treat her as an equal. There is no way she will ever sit at a nest and have her kill ready for a male who shows up when he wants to get his tail feathers wet. But when Dover shows her how erotic lovemaking can be, he also steals her heart. If he’s in town to destroy her nest, she won’t be able to live with herself. Unfortunately, Lana also knows there is no way she can live without Dover."
"2929A7AFF55C45C0B9442B1072D01387",,true,,
"C36F654BE9A94EA6B64DAB63853A4461",,true,,
"36C56FEDAA4F4328BEF57846A449C070",,true,"The Diary of a U-boat CommanderWith an Introduction and Explanatory Notes by Etienne","This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery."
"0DBA4740751D4B6AAC1326385AFEDC29",,true,,
"AA9A6A41D01C46DABF9C583A8F68391E",,true,"The Peacekeepers, Some Gave All. Book 2.","The people of the small farm community of Arley Tennessee are attacked by a well organized group of Marauders who plan to return in a few days and annihilate the men and take the women captive as sex slaves. But the sophisticated radio equipment aboard the Peacekeeper intercepts a message detailing the plot. The men and women of the newly christened Peacekeeper face their first real test. A routine call causes a six man team to be dispatched to deal with a rogue bully who is tormenting the residents of Jewel Mississippi. But when the team arrives they find no ordinary bully. As a sniper picks off their members one by one, in desperation an emergency call is made to the Peacekeeper base. Pete Damroyal learns that an old nemesis is killing the Peacekeeper team. In the aftermath of the devastation of the United States rumors abound. One rumor is enough to cause the Peacekeepers to journey to Jonesboro Louisiana. Something is killing the people of that community. Some of the locals want to help unravel the mystery deaths, however they are hindered by some of their fellow townsmen. The hostile townsmen want to keep a town secret from being revealed. Can the Peacekeepers unravel the mystery before another person succumbs to the fangs and claws of the mystery killer? A thousand outlaw bikers are headed for the small town of Alamo Tennessee. They are bent on taking hostages to use as human shields as they push through Peacekeeper territory on their journey south. Can the Peacekeepers prevent the mass abduction of city residents or will history repeat itself? Will Alamo spell disaster for the Peacekeepers? Cover art by Todd Aune.Edited by Frankie Sutton. 5-17-11"
"F9751F0EAE4847E69CF32127A1A997EA",,true,"Peak Erectile Strength Diet: A Plant-Based Approach","Did you know that how you eat has a major impact on your sex life and your erections? And did you know that you can dramatically improve your erectile strength very quickly through food, drink and simple lifestyle changes?  There are many foods and drinks that boost Nitric Oxide output, the stuff of erections, and repair the veins and arteries that supply blood to the penis. This book summarizes the latest studies that show practical dietary changes that can boost blood flow to ALL areas of the body and even significantly lower blood pressure. NOTE: New updated and greatly expanded version now available with a large section that covers additional foods, drinks and combinations of supplements that have worked very well for some men on the Peak Testosterone Forum. The author is Lee Myer, creator of the popular men's web site, Peak Testosterone."
"EC6D563B39234BFAAA8F7EDDBE634298",,true,"The Sergeant's Lady","Highborn Anna Arrington has been ""following the drum,"" obeying the wishes of her cold, controlling cavalry officer husband. When he dies, all she wants is to leave life with Wellington's army in Spain behind her and go home to her family's castle in Scotland.. Sergeant Will Atkins ran away from home to join the army in a fit of boyish enthusiasm. He is a natural born soldier, popular with officers and men alike, uncommonly brave and chivalrous, and educated and well-read despite his common birth.. As Anna journeys home with a convoy of wounded soldiers, she forms an unlikely friendship with Will. When the convoy is ambushed and their fellow soldiers captured, they become fugitives—together. The attraction between them is strong—but even if they can escape the threat of death at the hands of the French, is love strong enough to bridge the gap between a viscount's daughter and an innkeeper's son?. 94,000 words"
"FE3D08D9439245879FE98E5E9B502584",,true,,
"D6F056F1A67547C7B9744B8452940432",,true,,
"61A2B0FA61124587B2F65C683A82FE36",,true,"A Hardboiled Murder, An Aggie Underhill Mystery (A quirky, comical adventure): An Aggie Underhill Mystery","The body of a film star crashes upon the roof of a moving tramcar, a mystery author is discovered hardboiled and bobbing in a hot tub, a home is ransacked, and two grandmothers are battling.With bleached blonde hair, an English accent, a brand spanking new red-hot turbo machine, and an oversized pocketbook to match every outfit, Aggie’s sure to stick her nose into everyone’s business. But is Aggie over her head when the clues she unearths hit a little too close to home?Join Aggie in another fun-filled Palm Springs mystery. Who knew the desert could be so much fun?"
"14B95A7EAD1E4A6991DD35FAA89A4FB6",,true,,
"2FCC998D620B4D519CF82F10B62ADF41",,true,"Emergency: Wife Lost and Found","Every doctor dreaded recognizing someone in the emergency room—even coolheaded consultant James Morrell. But he was doubly shocked when the unconscious patient he had been asked to treat was instantly familiar. It was his ex-wife!. Dr. Lorna McClelland hated being ill, hated being stuck in a hospital bed and, above all, hated having to rely on James. But as she recovered, all the wonderful things about their marriage came flooding back….."
"F8D077EFA0354877BEFF246A86113995",,true,"One and Only","A deadly crash changes the fate of one lonely vampire.. Brotherhood of Blood, Book 1 . Vampire enforcer Atticus Maxwell stands at the edge of his own oblivion...until the faint heartbeat of a desperately wounded mortal woman calls him back. The terrible crash that almost took both their lives has brought him a charming, intriguing woman who just might give him a reason to live again. Lissa was headed for a conference at a resort in a last-ditch attempt to find a job. Instead, on a rain-slick mountain road that almost killed her, she finds the love of her life. A love with the most eligible, reclusive vineyard owner in Napa Valley—one that isn't quite human.No barrier—not even breaking the news to Lissa's friends—seems too great to hold back their blossoming love. Until they learn the accident that brought them together wasn't an accident at all, but a murder attempt by an unknown enemy. Atticus saved Lissa once. Can he keep her that way in the face of a renewed threat?Warning: This book contains graphic language, hot neck biting, outdoor loving and a hot man with a killer smile.This book has been previously published and has been substantially revised and expanded from its original release."
"B272086D65DA4BA9B501021EA28F126A",,true,"Sweet Dream, Silver Screen","A young woman searches for her missing twin sister in a foreign country called America. On the road, she encounters a series of strangers who help her navigate its topography, including a cowboy in a pink Cadillac, a sadistic law enforcement agent, a pulp fiction novelist, the regulars at a nuclear bomb-themed dive bar, and a man who befriends mannequins."
"3841CA46667146379DC350133F08EA52",,true,,
"13996644A54043E2824BD1B8B58F6BFD",,true,,
"3111CE539CE54B1580E1C53523A0AF26",,true,"Kate's Crew (Powertools Book 1)","Nothing’s sexier than a man, or five, with power tools.Sultry summer heat has nothing on the five-man crew renovating the house next door. No one could blame Kate for leaning out the window for a better view of the manscape. The nasty fall that follows isn’t part of her fantasy—but the man who saves her from splattering the sidewalk is definitely the star.When Mike personally attends to her injuries, she realizes her white knight in a hard hat has a tender side, giving her no choice but to surrender to the lust that’s been arcing between them since day one. In the aftermath of the best sex of her life, she whispers her most secret desire: to be ravaged by his crew.She never expected Mike would dare her to take what she wants—or that the freedom to make her most decadent desires come true could be the foundation for something lasting…"
"37D7BFA6BF264B92843C7D60D213D8ED",,true,"Wings in the Night Part 1: An Anthology","Indulge in six dark and sexy tales from Maggie Shayne's award-winning vampire series Wings in the Night. Part 1 of the collection includes Twilight Phantasies, Twilight Memories, Twilight Illusions, Beyond Twilight, Born in Twilight, and Twilight Vows."
"1D77952F66414EF398F1B5E4C790EEAC",,true,"Many Waters (The Stones of Song Book 2)","Lisa Stone is a small-town waitress with a seriously ill mother, a father she hasn't seen in years, and an unhelpful sister. Cody McGrath is a young cowboy with big dreams and some very dangerous enemies. But when an ominous prophetic dream brings them uneasily together, Cody and Lisa soon discover that love can blossom even under the most unlikely and dangerous of circumstances.. That love is soon put to the test in painful and scary ways, as a long-time family curse threatens to wreck everything Cody and Lisa have built together. Only through steadfast faith in God do they have any hope for their love to endure, or perhaps even to escape with their very lives. Many Waters is an inspirational tale of Christian love, with a strong dose of adventure and fantasy to go along with it."
"ECFA4ED2C92C44A19A230E396FF72190",,true,"Life in a Tank","TANKS!To the uninitiated--as were we in those days when we returned to the Somme, too late to see the tanks make their first dramatic entrance--the name conjures up a picture of an iron monster, breathing fire and exhaling bullets and shells, hurling itself against the enemy, unassailable by man and impervious to the most deadly engines of war; sublime, indeed, in its expression of indomitable power and resolution.This picture was one of the two factors which attracted us toward the Heavy Branch Machine-Gun Corps--as the Tank Corps was known in the first year of its being. On the Somme we had seen a derelict tank, wrecked, despoiled of her guns, and forsaken in No Man's Land. We had swarmed around and over her, wild with curiosity, much as the Lilliputians must have swarmed around the prostrate Gulliver. Our imagination was fired.The second factor was, frankly, that we were tired of going over the top as infantrymen. The first time that a man goes into an attack, he as a rule enjoys it. He has no conception of its horrors,--no, not horrors, for war possesses no horrors,--but, rather, he has no knowledge of the sudden realization of the sweetness of life that comes to a man when he is ""up against it."" The first time, it is a splendid, ennobling novelty. And as for the ""show"" itself, in actual practice it is more like a dream which only clarifies several days later, after it is all over. But to do the same thing a second and third and fourth time, is to bring a man face to face with Death in its fullest and most realistic uncertainty. In soldier jargon he ""gets most awful wind up."" It is five minutes before ""Zero Hour."" All preparations are complete. You are waiting for the signal to hop over the parapet. Very probably the Boche knows that you are coming, and is already skimming the sandbags with his machine guns and knocking little pieces of earth and stone into your face. Extraordinary, how maddening is the sting of these harmless little pebbles and bits of dirt! The bullets ricochet away with a peculiar singing hiss, or crack overhead when they go too high. The shells which burst on the other side of the parapet shake the ground with a dull thud and crash. There are two minutes to wait before going over. Then is the time when a man feels a sinking sensation in his stomach; when his hands tremble ever so slightly, and when he offers up a pathetic little prayer to God that if he's a bit of a sportsman he may be spared from death, should his getting through not violate the divine and fatalistic plans. He has that unpleasant lack of knowledge of what comes beyond. For after all, with the most intense belief in the world, it is hard to reconcile the comforting feeling of what one knows with that terrible dread of the unknown.A man has no great and glorious ideas that nothing matters because he is ready to die for his country. He is, of course, ready to die for her. But he does not think about it. He lights a cigarette and tries to be nonchalant, for he knows that his men are watching him, and it is his duty to keep up a front for their sake. Probably, at the same time, they are keeping up a front for him. Then the Sergeant Major comes along, cool and smiling, as if he were out for a stroll at home. Suddenly he is an immense comfort. One forgets that sinking feeling in the stomach and thinks, ""How easy and jolly he is! What a splendid fellow!"" Immediately, one begins unconsciously to imitate him. Then another thinks the same thing about one, and begins to imitate too. So it passes on, down the line. But there is nothing heroic or exalting in going over the top.This, then, was our possible second reason for preferring to attack inside bullet-proof steel; not that death is less likely in a tank, but there seems to be a more sporting chance with a shell than with a bullet."
