"id","request.custom_id","success","result.product.title","result.product.book_description"
"735B3BDC8271452EB2EF6C91F83C1BA0",,true,"Day of Sacrifice : A Paranormal Romance","The Day of Sacrifice stories are serialized. Day of Sacrifice is part 1 of 6. All six stories are available together in the Day of Sacrifice Omnibus.. *****. With only three days left until her twenty-first birthday, her Day of Sacrifice, Flora Hamilton should be living it up. But when another Supernatural family puts a hit on her she’s forced to go into hiding with Julian, her gorgeous new Guardian Angel. Sometimes running for your life isn’t so bad.. *****. Day of Sacrifice is approximately 15,000 words. It is intended for adults due to language and sexual situations.. *****. Day of Sacrifice Series:Day of SacrificeRebellionDormantTakeoverDissentUnfavorable"
"DF1FC1558C8746AF93B884D1A9E38BAE",,true,,
"E5C94A5919654F488E585A25582CEFBB",,true,"No Good Deed: A Psychological Thriller","Seeing the future comes at a price. Mark Taylor knows his actions scream guilty—but he was only trying to stop the horrible terrorist attack. When the government suspects him of involvement, he finds himself caught in legal limbo with no rights, no trial, and no way to prove his innocence. He learns first hand that the CIA can do anything they want to him—anything at all.Mark's just a regular guy—a photographer—who finds himself in an extraordinary situation when an antique camera he buys at a dusty Afghanistan bazaar produces photographs of future tragedies. Tragedies he's driven to prevent.His frantic warnings about September 11th are ignored but put him in the government cross-hairs where he learns what being labeled an 'enemy combatant' really means...Get this intense and gripping thriller now!"
"B760B8834D6E48FF9329BBB008A48C71",,true,,
"C7D3A1F284254F3FBBFAE778141FDCBA",,true,,
"5FE5582E3B584AD8858F4098AE2F9A8D",,true,"The Billionaire's Baby (Harlequin Mini # 19)","Garrett Winslow wants a woman to love him for himself, not for his family's money. So when he meets Haley Turner while on vacation in Mexico, he keeps his real name a secret. A family crisis abruptly ends their spring fling, and Garrett heads home, never knowing the night he spent with Haley has changed both of their lives forever..."
"C46965C484F348B7B576BF95983A6696",,true,"Str8te Boys","How far would you dare to go…to win it all?Maverick Holms and Duke Warren share almost everything—a college soccer team, an apartment and the same extremely competitive nature. Thanks to that never-back-down spirit, they’re about to share more than they bargained for.The game is “gay chicken”. The rule: get as close as possible without kissing, and the one that pulls away first is the loser. The problem: neither of them likes to lose. It isn’t long before the game becomes an excuse to touch and kiss in every possible forbidden way. And after they pose for a gay website to earn extra money, things really heat up.Suddenly Duke is talking lifetime commitment, and Mav is backpedaling as hard as he can, not sure if he’s ready to accept all his best friend is offering him. Or the truth about what he is."
"D43C8AFAFFC444058E2910E6E0E5A927",,true,"Lori Foster Bundle (The Buckhorn Brothers Book 1)","Lori Foster Bundle by released on Jul 1, 2007 is available now for purchase."
"D28F8C0A0BDB403D84B16F4402853DC2",,true,,
"85244303548D4C1D9DA11A9F79B37A73",,true,"Indian Fairy Tales","This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery."
"A7CE48B3AD5948D2850AB933A847A9F6",,true,"Christmas Cash (Raising Cain)","If you can't beat him, irritate the hell out of him.Moving back home to Chaos, Texas wasn't working out quite the way Noelle had planned. The last thing she expected was a seasonal job that included dressing up as Mrs. Claus while ringing a bell for charity, but thanks to Cash McCain, she wasn't left much of a choice.Cash can't believe what ten years can do for a woman. The last time he'd seen Noelle, she'd been all knees and elbows. Now a woman grown yet still ten years his junior, thus too young for him, Noelle has filled out in a way that should be illegal. When Cash refuses her a job at Raising Cain, a Texas honky-tonk run by the McCain siblings, she takes it upon herself to make his life miserable. Who could have imagined the damage a tiny, tinkling bell could cause to a man's sanity?But when things heat up, Cash begins to think that raising a little cane with the likes of Noelle might not be such a bad thing after all."
"EC123C2DC24948F586B16F4E1A99948B",,true,,
"7C5A58E696C247A68315DA174273E08E",,true,"Bound By Blood: The Faustin Bros., Book 2 (Faustin Brothers)","Scorn Fate and she’ll bitch slap you back.The Faustin Bros., Book 2The damned will be sucking snow cones in hell before Gregor Faustin succumbs to love and marriage. Or so he thinks. Until he ploughs his BMW straight into destiny. Madelena, with her smart mouth and her luscious ass, her old-man wardrobe and pointed questions, affects him like no woman he’s ever met. Gregor can’t decide if he’d rather throttle her, suck every sweet drop of blood from her body, or lock her in a room and make love to her until they both die of exhaustion. The only answer—stay far, far away.Maddy begs the man who ran her over to keep her out of the hospital. In answer, he heals her with a kiss that leaves her haunted by erotic, soul-stealing dreams. But she’s got too many problems to risk what’s left of her heart on any man.Gregor would like nothing better than to pull his usual disappearing act, but he finds himself entangled with Maddy in a way that goes beyond obsession. By tasting a few precious drops of her blood, he’s bound his life to hers. Now both their days are numbered."
"CD137D7B7656408CBB91CDB9A277A3DD",,true,"The Zombie Chronicles: Outbreak","It was the start of another ordinary day at the office for Max, he was emailing a friend when one of his other early morning co-workers called for his help, someone was having a heart attack. Rushing to the aid of his fallen co-worker Max knew one thing, it wasn't a heart attack. Heart attack victims didn't bleed and didn't start chewing on anyone they could catch either. Once the victims died they came back to life with only one goal; to consume the living. Now Max was stuck in a rapidly deteriorating situation thirty miles from home, where his wife and two kids were sleeping away the warm mid summer morning. He had to get back to his family and get them to a safe place, if he could find one. Forming a group made up of his coworkers Steve and Tom and a police officer called 'Stewart' they make their way into the city to save the ones they love. The newly returned, however, were not all mindless shamblers and some of them had a plan.... This is a revised edition (2.2) uploaded on March 26th, 2011 and incorporates many spelling and grammar fixes send in from fans. Thanks for the feedback!"
"E6BC88A938574F73A5B600EF1DE5CAA3",,true,"Unwrapped","He’s going to give her the Christmas gift of her dreams…in triplicate.When Justin Garrett accidentally views Amy Parker’s private online journal, he sees the cold corporate exec in a brand new light. It seems the icy, unapproachable Amy has fantasies. Fantasies that both appall and intrigue her.No one knows the real Amy Parker, and she’s satisfied to keep it that way. A woman with kinky tastes wouldn’t cut it in the straight-laced law firm where she’s fought her way to partnership. And she certainly refuses to let an underling use her to advance in the firm. Justin Garrett might be brilliant, gorgeous, and sexy as hell, but he’s firmly restricted to her fantasies and that’s where he’ll stay.While working together on a corporate acquisition in Hawaii over the Christmas holidays, Justin sets out to make Amy’s secret fantasy come true—a night of passion with two men who adore her. And he knows the ideal other man to help Amy unwrap the perfect Christmas gift.But first he has to melt her heart and convince her he sees her as a woman, not a rung to climb on the career ladder. In fact, by giving Amy exactly what she’s always wished for, Justin hopes to climb right into her heart."
"82B361E6BBAA4C45AF8D76F0A9BF407C",,true,"Soul Hunger (Ra's Chosen, Book One)","Book one in the Ra’s Chosen series.As one of Ra’s Chosen warriors, Mehen must protect mortals from the undead who hunt them. Gifted by the sun god Ra, Mehen has never struggled with the task—until he saves a woman from three undead, and finds himself in need of saving. Something about the woman stirs him, and he’s consumed by his need not only for her body, but also her blood.Blythe may have been saved by the mysterious man, but her reaction to the feel of his arms around her and the way his eyes wander to her neck don’t make her feel much safer. When she’s taken to his headquarters against her will, she finds herself a prisoner. But when he unleashes passion unlike any she’s ever known, she realizes she’ll do anything to stay imprisoned.But Blythe is not who she seems. And Mehen finds himself in the fight of his life to save the woman he loves from the evil that yearns to possess her."
"36F831359E724903A6C0F5901CEA6B60",,true,"Kindle Nation Daily  Kindle Edition",
"6A437D1CAA5047D1AE7B71A61C25D445",,true,"CHARACTER WITNESS (legal thriller, mystery)","A shared cubicle in a strip-mall law office wasn't the kind of career Kathleen Cotter dreamed of, but all that changes when her uncle invites her to join his Beverly Hills firm. But the offices are on the wrong end of 90210, and her uncle's glory days are over. Though it's another dead-end for Kathleen, she promises to see her one case through to the end. Instead of an open and shut insurance claim, Kathleen finds herself drawn into a web of lies, corruption, scandal, and murder. To save her own life she can sell-out or take on the powers that be. Either way, Kathleen will find that on the right side of Beverly Hills life is cheap and character is a four-letter word.“A riveting legal whodunit…”– USA Today"
"EA805B6674544BF9B0732D13084A0720",,true,"Emergency: Wife Lost and Found","Every doctor dreaded recognizing someone in the emergency room—even coolheaded consultant James Morrell. But he was doubly shocked when the unconscious patient he had been asked to treat was instantly familiar. It was his ex-wife!. Dr. Lorna McClelland hated being ill, hated being stuck in a hospital bed and, above all, hated having to rely on James. But as she recovered, all the wonderful things about their marriage came flooding back….."
"E6CB0B1F136A4E21BD246BDF8C0695CE",,true,,
"F3347F3C338F492A9EB0E5C405FD33DE",,true,"The Hall of the Wood: An Epic Fantasy Adventure","A chilling warning. A fragile alliance. Impending doom.. Jerrick Bur returns to a home he doesn't recognize. The King's Patrol has vanished. Their Hall stands empty. An invading army encroaches upon the fringes of the forest and folk whisper of a sitheri witch brewing evil from the darkest hollows.. Once a patroller, always a patroller, and so Jerrick is duty-bound to investigate. He is joined by Kayra Weslin, knight errant, and her chronicler, Holly, who go to answer a plea for help from nearby Homewood. Along with Murik Alon Rin'kres, an eslar sorcerer who harbors a secret purpose all his own, the four embark upon a mission to unravel the mystery of the missing patrollers and somehow stop an ancient force of darkness from consuming them all."
"E0743D09CDC44937B1F9307A9034CE0B",,true,"Saddled","Slippery when naked…When Bobby Blackhawk and Cale Yancey see a car slide off the highway and into an icy creek, they’ve got only minutes to get the beautiful driver out alive. And only one way to save her from hypothermia: take her to their isolated cabin, get naked…and hope like hell that when she wakes up, she doesn’t scream the place down.Katherine Duvall opens her eyes in a strange bed, and the tingles flooding her body aren’t entirely due to restored circulation. She’s snuggled between two handsome men, one a gruff, gentle giant, the other a sexy, playful Native American. Having just left her fiancé romping with another woman, she’s not quite as shocked as she might have been.In fact, these two lonesome cowboys could be the perfect bookends to satisfy her hunger for revenge and bolster her dented self esteem. It’s not long before their raging hormones are melting the snow on the cabin roof.To their surprise, they find something else is melting, too. Their hearts…"
"AAD59AD5AA2E4D9198D39190B42B1BD6",,true,"The Seeking Kiss, (The Midnight Playground Book 1)","Two vampires, one woman, an eternity of love and desire…if only she’s strong enough…Midnight Playground, Book 1London 2069For as long as Nissa has known about Midnight Playground, the most exclusive of a world-wide network of vampire sex clubs, she has yearned to gain entrance—and to become one of them. Orphaned and alone from a young age, she has nothing to lose and nothing to stop her from indulging in her darkest fantasies.Hex and his maker, Aleron, have enjoyed many play partners at the club and have often shared in the euphoria of the Seeking Kiss, that sensual blood exchange between vampires and their lovers. But Nissa’s beauty, intelligence and strength is a siren call he can’t resist.. His desire for her and her willingness to let herself be drawn by their mental pull compels Hex to consider offering to her something he’s never given another mortal– the treasured Turning Kiss.The beautiful vampire pair entice Nissa into an intimate sexual realm beyond her wildest dreams—and she revels in it. But when she finds herself falling for one of the powerful duo, it could mean the end of her deepest fantasies. Or a new beginning she never dared to imagine…Warning: Three-way vampire sex, voyeurism, exhibitionism, anal sex, oral sex, simultaneous anal and oral sex (oh, yes, it’s possible!), drinking blood, drinking blood while having sex, political unrest , and a hot French accent. Keep a fan and some holy water nearby!"
"B703A4F1212A407A97102CDA0B2BC646",,true,,
"6688CF909D00460487A63EF87AD2486C",,true,"The Economist - US Edition  Kindle Edition",
"776042D7320548C2900DED72A880D545",,true,"Her Dark Angel (Her Angel Romance Series Book 1)","An angel trapped in Hell for centuries, Apollyon is tired of guarding the Devil. He longs to break free and feel the wind in his feathers, but he cannot leave the endless darkness without permission from above. When he senses someone calling him, he seizes his chance for freedom, but soon discovers the call came from a beautiful woman he has watched over from Hell, a woman who casts a spell on him and awakens the darkest desires of his heart.. Serenity is shocked when a wickedly sensual black-winged angel shows up in her city of Paris claiming that she called him when she was only casting a simple vengeance spell. He’s no other than the angel of death! When the lethally handsome warrior offers to obey her and give her revenge, Serenity can’t resist the temptation, but can she resist the forbidden hungers the dark angel stirs in her?. Intense and passionate, Her Dark Angel is a tale of desire and deepest forbidden love guaranteed to set your heart racing.. Enter the gripping, sensual, intense and dramatic paranormal romance world of the Her Angel romance series by New York Times and USA Today best-selling paranormal romance author Felicity Heaton, where passionate angels fight to protect the women who capture their hearts from a deadly war...Book 1: Her Dark AngelBook 2: Her Fallen AngelBook 3: Her Warrior AngelBook 4: Her Guardian AngelBook 5: Her Demonic AngelBook 6: Her Wicked AngelBook 7: Her Avenging AngelBook 8: Her Sinful Angel"
"BB636F332FF04727AA69E848E4D2EE17",,true,"From Afar","Some rules are destined to be broken.Loneliness. A concept with which Raphael Laurent is very familiar. He’s lived a solitary life for thirty-six years, shunning the excesses of the local vampire clan—until he spots Lord Aleric Vane, the handsome and dissolute third son of a duke. For three years Raphael has watched from a distance, for only when he is near Aleric does the hollow, empty ache in his chest ease.Cut off from his family for refusing to follow his father’s dictates, Aleric’s nights are filled with vice. But after three years in London, the city has lost all appeal. Desolate and penniless, his future appears bleak. Until a mysterious man drops from the shadows to drive off a trio of murderous thieves.When Aleric awakens, he finds himself forever changed. The itch for more that drove him to London is gone. In its place is the feeling that he’s known the beautiful Raphael all his life.But to save Aleric, Raphael had to break the rules, giving him a chance to love the one man he never thought he could have—a chance that could be ripped away by Aleric himself…"
"8DB837CC51C84561BBAFE4FF406AE750",,true,,
"0CDD944DA479465BA31CA9D9F65F9648",,true,"Body Check","Hard body? Check. Awesome-night-in-the-sack potential? Check! Hayden Houston is breaking out of her good-girl mode. It's time for a one-night stand—and she's found just the man for the job! She spent her childhood being dragged from rink to rink by her hockey-coach father. Now Hayden craves stability. And she's determined to get it—after this one night.…. When hockey star Brody Croft sees the sexy brunette at the bar, he's riveted. He's ready to shed his bad-boy ways and settle down. And after a mind-blowing night in bed with Hayden, he knows she's the one.. Now all he has to do is convince her….."
"B016183D0CA748B493ACF6FFFEB59F0E",,true,,
"06E39E1E322B46F3A79A08C60CAEF16E",,true,"Kindle Nation Daily  Kindle Edition",
"06E45EBDEDD94B24A6841A7097E7E50E",,true,"The Boston Globe  Kindle Edition",
"87666BC9652C4F3FA5624695958DA12F",,true,"The Ties that Bind","When Lady Arabella’s errant husband returns after a two-year absence that began just after the consummation of their marriage, she’s still furious with him. Will past hurts finally be explained, and will Lord James be shocked to discover that Arabella has made the best of the situation with the help of his best friend, Tom? Or will Lord James turn the tables, reveal all, and win their sexual game for an unconventional happy ever after?. Please note. This book contains m/f/m sexual interaction and mild infidelity."
"1407BD37BBE54CB8982AC83E14D76503",,true,"Taking Instruction (Taboo)","Taboo series.Jessica Grayson is a college freshman who's had the hots for her university professor all year long. He's sexy and unobtainable—and she's determined to get into his bed.Dating one of his own students is taboo and Craig Bennett intends to never break that school rule… Until he finds an end-of-the-semester present in his office—the gorgeous co-ed he hasn't been able to keep off his mind. And she's naked, sitting on his desk.It isn't long before Jessica discovers she's gotten more than she bargained for. She finds out exactly who's in control as she learns how the professor likes to play. A whole new world of BDSM is opened up to her and being a bad girl never felt so good."
"5AC1A2BB1AFF4BFC8353FA13F71206A4",,true,"Slow Ride (Rough Riders series)","A Rough Riders free read.Keely McKay Donohue is enduring the longest wedding reception of her life: her own. The only saving grace is that Jack Donohue is finally hers. Usually her hunky man gives her everything she wants, so why is her groom denying her the one thing she wants right now? Jack thought his secretive wait-for-the-honeymoon plan was romantic, until he realizes he’s only put Keely in a fighting mood. If he wants to get back on his temperamental bride’s good side, he’d better find a way to sweep his cowgirl off her boots…fast."
"80729732EE704BC68A09B2F5A3980B0C",,true,"The Strength of Three","Never let it be said that ex-soldiers don’t know what to do with their hands…. When it comes to men, Christina isn’t just gun shy, she’s downright terrified. Her abusive drunk of a father, plus bad experiences in high school and college, have cemented her belief that all men are the same—ruthless and violent at the slightest provocation.. She tells herself she couldn’t care less about her lack of a love life. Yet lately she’s been having seriously erotic dreams about two of her bosses. And oddly, those dreams make her body tingle, not seize up in a panic attack.. TJ and Jon have shared women since their military days. Somehow it makes them feel whole. From the first glance, Christina has been the object of their desire, but getting close to the prickly female hasn’t been easy—not when she holds men off with a psychological pitchfork. They’ve waited a long time to ease their way into her life.. Time’s up.. Unleashing her libido is magic made in the dark. But by the light of day, a face from her past threatens to destroy everything.Warning: This title contains the following: Blindfolds and bondage and sex—oh my. Ooh, and let’s not forget about the m/f/m ménage and the graphic language."
"AC1544E0DA364364A2063749AC380F22",,true,"Drama in the Mother Lode (Henry Wright Mystery Book 4)","This is the fourth book in the Henry Wright Mystery Series. Henry Wright is a retired Chief of Police from tiny Eagle Lake, Wisconsin. He retired several months after his beloved wife's unexpected death and moved to California. He settled in Palm Springs at the request of his old friend Wayne Johnson, who is a captain in the Palm Springs police department. Henry spends a lot of his time at his computer helping the FBI profile victims of violent crimes. Wayne, and some of his other law enforcement colleagues request his assistance solving the most difficult times. Henry lives with his roommate, retired high school teacher Charles Knightly III. (Please don't call him Chuck.). This time, Henry is visiting his friend, Gloria McCann in Sonora, when the owner of a local theatre is brutally murdered during the performance of a play that they are attending. . Once again, Tuolumne County Sheriff Bill Rustow asks Henry for assistance as he and Gloria team up to find out which of the cast and crew who wanted to see this scoundrel dead actually did the deed. ."
"4AC7D039BDF445A7A184D44D3FF49F9F",,true,"Sister of the Bride (Fool's Gold)","When Katie McCormick finds out that her sister is marrying her ex, she finally agrees to a setup for the big day. To her surprise, Jackson is a catch. But when wedding catastrophe ensues, will their sparks fizzle or ignite into flames?"
"79C0DD79CCB14E0986BD52856BB66E25",,true,"Taking Instruction (Taboo)","Taboo series.Jessica Grayson is a college freshman who's had the hots for her university professor all year long. He's sexy and unobtainable—and she's determined to get into his bed.Dating one of his own students is taboo and Craig Bennett intends to never break that school rule… Until he finds an end-of-the-semester present in his office—the gorgeous co-ed he hasn't been able to keep off his mind. And she's naked, sitting on his desk.It isn't long before Jessica discovers she's gotten more than she bargained for. She finds out exactly who's in control as she learns how the professor likes to play. A whole new world of BDSM is opened up to her and being a bad girl never felt so good."
"EFE79E4B80B34291B205DA0FADFF8A5F",,true,,
"0A2860442FB14BFE96F0DB6FF4DE1F04",,true,,
"C291043476394406BFA100B328043355",,true,"No Rest for the Wicca","Communing with the dead is an everyday occurrence for PI Morgan Hawkes. A half-Wiccan witch who can commune with spirits of those caught between worlds, Morgan uses her talents to exorcise the trapped ghost or demon as part of the Paranormal Investigation Squad – until a string of murders with a voodoo slant prompts the Special Forces Agency to ask for her assistance. Someone’s killing pureblood witches- and the SFA’s convinced Morgan’s heritage (her father was a voodoo priest) could be instrumental in solving the mystery. Teamed with dashing SF agent Cole St. John – an Inheritor Vampire that sets her blood racing – the two of them fight their attraction for each other as they race to stop a madman from unleashing a demonic force upon the world."
"3B41D2D1737F487B90B79F274354033F",,true,"The Balkan Escape (Short Story): A Cassiopeia Vitt Adventure (Cotton Malone)","Steve Berry's first ever eBook exclusive short story finds an adventurer in a strange and forbidding land, in search of a long lost treasure, and very much in harm's way.. As a favor to enigmatic billionaire Henrik Thorvaldsen, Cassiopeia Vitt treks into Bulgaria's Rila mountains in search of a buried stash of exceedingly rare artifacts from a bygone civilization: the ancient tomb of a Thracian king. But when her presence is discovered by a shadowy group of Russians secretly mining the area, she needs a way out. Who to trust becomes the question, and her life depends on choosing the right option.. Includes a sneak-preview of the Cotton Malone thrillers The Emperor's Tomb and The Columbus Affair."
"29F3B02C30CA4065B7C51BCC24E5C4C4",,true,,
"1623DA9691814B21B00AFC6DE2DA7024",,true,"Wolf Games: Granite Lake Wolves, Book 3","True love’s path never did run smooth.Granite Lake Wolves, Book 3After seven years of total denial, Maggie Raynor’s body—and her inner wolf—are in full revolt. Weak and shaky, she literally falls into the very large and capable arms of the Granite Lake Beta, Erik Costanov. The last thing she wants is a mate, particularly when just looking at another wolf scares her to death. And one as big and sexy as Erik? Really bad idea, no matter what her libido says.Erik expected to meet Maggie in Whitehorse to escort her to the home of her sister, his pack’s Omega. Sheer chance puts him in the right place at the right time to catch her, but the realization that hits him with the force of a full body shot is no accident. She’s his mate. An even bigger shock? She wants no part of him—not until she resolves her issues.She’ll have to work fast, because they’re both selected to represent the pack during the premier sporting event for wolves in the north. Not only will she have to work as a team with Erik, she’ll have to face down her fear of wolves. Let the Games begin.Warning: Contains uber-sexy werewolves of Russian descent, reluctant mates and exotic travels through the Yukon wilderness. Includes sarcasm and hot nookie under the Midnight Sun."
"7D9662C5E43F40DDB1885131D3153335",,true,"Treasure of Egypt: Action Adventure - Romantic Comedy (Treasure of the Ancients Book 1)","Hold on to your seat!This is a fast-paced, action-packed romantic adventure.. Journey to the land of the pharaohs in this lighthearted humorous tale, where the search for lost treasure digs up more than a little danger.. In the year 1863, a time when the whole world was seeking Egypt’s secrets, an ancient map leading to the greatest treasure known to man resurfaces. As luck would have it, Lord Alecsian Brighton wins the mottled old scrap of parchment in one of London’s most notorious gaming hells, along with its ominous curse.. Despite the allure of treasure, Alec has no real interest in gallivanting across the Egyptian countryside in order to find it. He isn’t even persuaded by his friend and cohort, Samuel’s, enthusiastic zeal. It’s only his mother’s escalating interest in his marital status that gives an extended vacation sudden appeal.. The mysteries unfold as tantalizing clues sweep us across two continents, from wild runaway carriage rides, to action-packed chase scenes through the streets of Alexandria. When our lost lords are captured by Bedouin tribesmen, Samuel barters for their freedom. It seems like the perfect solution . . . marrying Alec off to the Plague of Egypt . . . and that is only the beginning!. This book explores the wonders of Egypt, where the mysteries hidden within the pyramids and temples which have tantalized us for two thousand years are finally revealed. Discover the answer to one of the greatest mysteries of the ancient world, the origins of the Sphinx, as well as several hieroglyphic symbols which have remained either misidentified or unknown altogether. . . . This book will not only amaze the world, but Egyptology will never be the same.. But that’s not all . . . there is more!Look for more exciting adventures from Barbara Ivie Green that explore the wonders of the ancient world.. Coming Soon!Treasure of the Emerald Isle Includes sneak peek! ."
"78B8F29736B84FF299E8D9FA98300AD9",,true,,
"0F053DB2A88B423B890C444D3209381B",,true,"Mail Order Bride for Two [Badlands 1] (Siren Publishing Menage Amour)","[Siren Menage Amour: Erotic Cowboy Menage a Trois Romance, M/F/M] Running from an employment disaster, Clarissa Barnes escapes to the badlands of South Dakota with the promise of home and hearth with a stranger. When her mail order bride contract falls through upon her arrival, two gorgeous cowboys step up to save her with a seductive offer she can't refuse. Logan Granger and Derek Brand engaged a ""special"" bride from back East already willing to serve as companion to them both. When their mail order bride jumps from the train rather than meet them, they opt to convince a beautiful stranded woman the opportunity for seductive pleasures. Can three strangers make a life filled with passion in the harsh wilderness of the Badlands? And what will Clarissa's two lovers do if her past comes back to haunt her? ** A Siren Erotic Romance"
"50FA61F9FF124AB2A8261D3256511710",,true,,
"B04486DE569C42BBA538D38AF321A61A",,true,"A Skeleton in the Closet (Kate Lawrence Mysteries Book 3)","3rd in the Kate Lawrence mystery series set in historic Old Wethersfield, ConnecticutISBN 978-0-615-26899-6 trade paperback232 pages. Everyone has a skeleton or two in their pasts, but the one that turns up at 185 Broad Street in Old Wethersfield is all too real. Afraid that the discovery of a corpse on their property might put off potential buyers, the elderly owners of the historic Victorian house turn to Wethersfield realtor and reluctant amateur sleuth Kate Lawrence to solve their problem. As if that weren’t enough to contend with, Kate and her longtime love Armando are moving in together. Kate’s partner Strutter has a secret that sends everyone reeling. Best friend Margo sets her cap for a local police officer. And every last one of them is being threatened by an anonymous poison pen.Join Kate and her friends as all of the skeletons--figurative and literal--come crashing out of the closets to challenge the three women as never before."
